customer_id,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,country,property_valuation,R,M,F
217,Female,63,41.84835229,,Manufacturing,High Net Worth,No,16,2070,NSW,Australia,11,1509.03895,291.96125,63
218,Female,37,28.17985914,Administrative Officer,Property,High Net Worth,Yes,8,2015,NSW,Australia,8,1576.26395,516.65,37
219,Male,9,56.89492764,Database Administrator III,Health,Mass Customer,No,7,2776,NSW,Australia,8,1575.521093,492.5185714,9
220,Female,79,67.44835229,Electrical Engineer,Manufacturing,High Net Worth,No,9,3011,VIC,Australia,8,1608.66395,717.3516667,79
221,Female,14,41.5962975,Tax Accountant,Manufacturing,Mass Customer,No,14,2761,NSW,Australia,8,1528.66395,644.28,14
222,Male,89,43.11410572,Clinical Specialist,Health,Mass Customer,No,16,2015,NSW,Australia,11,1504.16395,714.03,89
223,Male,13,37.88122901,VP Sales,n/a,Affluent Customer,Yes,14,2502,NSW,Australia,7,1563.235379,630.01,13
224,Male,2,53.87300983,Compensation Analyst,Financial Services,Affluent Customer,No,17,2110,NSW,Australia,12,1518.86395,492.358,2
225,Female,84,44.5962975,Pharmacist,Health,Affluent Customer,No,13,2566,NSW,Australia,9,1491.330617,529.1833333,84
226,Male,96,43.92506462,Database Administrator IV,Manufacturing,Mass Customer,No,20,2519,NSW,Australia,7,1567.16395,586.93,96
227,Male,99,48.17163997,Accountant I,Entertainment,Mass Customer,No,18,2506,NSW,Australia,9,1540.66395,781.206,99
228,Female,59,35.3853386,Systems Administrator II,Manufacturing,High Net Worth,No,12,2209,NSW,Australia,7,1567.46395,743.95,59
229,Male,30,55.61821531,,Property,High Net Worth,No,19,2116,NSW,Australia,10,1511.66395,362.368,30
230,Female,74,67.32506462,Internal Auditor,Property,High Net Worth,No,11,2075,NSW,Australia,11,1543.66395,474.501,74
231,Male,48,26.18259887,Design Engineer,Financial Services,Mass Customer,Yes,3,2226,NSW,Australia,10,1633.66395,586.13,48
232,Female,94,33.91958517,Professor,Retail,Mass Customer,No,12,2145,NSW,Australia,9,1615.830617,526.265,94
233,Male,34,35.17985914,Environmental Tech,Property,Mass Customer,No,13,2508,NSW,Australia,10,1550.997283,364.515,34
234,Female,71,52.17985914,Chief Design Engineer,Retail,High Net Worth,No,12,2036,NSW,Australia,10,1558.86395,625.093,71
235,Female,30,44.80177695,Social Worker,Health,Mass Customer,No,15,2018,NSW,Australia,8,1548.027586,425.9836364,30
236,Male,79,66.97437969,Research Nurse,Health,Affluent Customer,No,14,3666,VIC,Australia,2,1553.91395,608.66,79
237,Male,18,47.60999613,Account Coordinator,Property,High Net Worth,Yes,11,2021,NSW,Australia,11,1615.41395,454.38,18
238,Male,54,37.68944818,Programmer III,n/a,Mass Customer,Yes,14,2750,NSW,Australia,8,1648.26395,622.514,54
239,Male,62,28.82643449,Registered Nurse,Health,Affluent Customer,No,3,4514,QLD,Australia,3,1591.66395,658.6922222,62
240,Male,49,32.2072564,Administrative Assistant III,IT,High Net Worth,Yes,15,2525,NSW,Australia,9,1556.46395,378.6,49
241,Male,94,34.42917421,Quality Engineer,Entertainment,Mass Customer,No,20,4152,QLD,Australia,7,1550.41395,480.705,94
242,Male,17,29.56068106,Nurse,Property,Affluent Customer,No,8,2200,NSW,Australia,9,1542.806807,365.5285714,17
243,Female,94,45.11684544,Teacher,Manufacturing,High Net Worth,Yes,14,2250,NSW,Australia,8,1594.497283,711.7266667,94
244,Male,57,46.88944818,,Retail,Affluent Customer,No,8,3023,VIC,Australia,6,1672.91395,1300.9025,57
245,Female,6,20.03465366,Associate Professor,Financial Services,Affluent Customer,No,1,3500,VIC,Australia,1,1484.86395,442.604,6
246,Female,63,30.61821531,Technical Writer,Manufacturing,High Net Worth,No,9,4300,QLD,Australia,5,1568.886172,352.6844444,63
247,Female,62,38.44013312,Staff Accountant II,Financial Services,High Net Worth,Yes,13,2283,NSW,Australia,4,1607.521093,701.88,62
248,Female,76,43.50040709,Clinical Specialist,Health,Affluent Customer,Yes,12,2102,NSW,Australia,10,1566.66395,509.99,76
249,Male,65,29.07574955,Quality Control Specialist,IT,High Net Worth,No,9,2204,NSW,Australia,11,1598.775061,248.4588889,65
250,Male,53,33.49218791,Legal Assistant,Health,Mass Customer,Yes,13,2040,NSW,Australia,10,1568.378236,574.15,53
251,Female,88,43.8072564,VP Sales,Financial Services,Affluent Customer,Yes,10,2749,NSW,Australia,8,1489.91395,302.5,88
252,Female,39,38.71958517,Account Coordinator,Property,Mass Customer,Yes,13,2304,NSW,Australia,7,1527.06395,519.528,39
253,Female,82,24.41547558,Food Chemist,Health,Mass Customer,Yes,1,2340,NSW,Australia,7,1482.16395,279.0375,82
254,Female,98,60.07300983,Information Systems Manager,Retail,Mass Customer,No,14,3580,VIC,Australia,1,1569.378236,968.7071429,98
255,Female,2,67.76342079,Desktop Support Technician,IT,Mass Customer,No,5,3355,VIC,Australia,2,1596.247283,644.6641667,2
256,Female,16,46.44287284,Director of Sales,Health,High Net Worth,Yes,21,2287,NSW,Australia,7,1492.66395,345.732,16
257,Female,70,55.68944818,Sales Associate,Manufacturing,Affluent Customer,Yes,19,2324,NSW,Australia,5,1540.86395,730.106,70
258,Female,24,29.44013312,Administrative Officer,Manufacturing,High Net Worth,No,9,2323,NSW,Australia,6,1568.46395,328.516,24
259,Female,70,38.22917421,Senior Developer,Health,High Net Worth,Yes,3,2320,NSW,Australia,6,1571.41395,531.1625,70
260,Female,47,42.12506462,Senior Quality Engineer,Health,High Net Worth,Yes,22,4680,QLD,Australia,2,1528.108394,375.7122222,47
261,Male,74,43.99903723,Structural Engineer,n/a,Mass Customer,No,8,2346,NSW,Australia,1,1565.997283,448.1277778,74
262,Male,97,43.80999613,,Health,High Net Worth,Yes,10,2031,NSW,Australia,10,1467.46395,423.572,97
263,Female,89,35.89766736,Dental Hygienist,Health,High Net Worth,No,7,2064,NSW,Australia,9,1553.521093,496.7057143,89
264,Male,31,43.85383175,Technical Writer,Health,Mass Customer,No,11,2176,NSW,Australia,10,1588.91395,469.1625,31
265,Male,74,56.03465366,Sales Representative,Retail,High Net Worth,Yes,18,3195,VIC,Australia,9,1544.16395,673.2275,74
266,Female,69,32.23191394,Account Executive,Retail,Affluent Customer,No,18,2010,NSW,Australia,10,1491.16395,435.7075,69
267,U,53,121.8428728,,IT,High Net Worth,No,,2768,NSW,Australia,10,1626.91395,584.4975,53
268,Female,60,42.99081805,Chemical Engineer,Manufacturing,Mass Customer,No,10,2752,NSW,Australia,9,1541.41395,678.2975,60
269,Male,55,67.08670846,Nurse Practicioner,Property,Mass Customer,Yes,9,3802,VIC,Australia,7,1610.46395,333.77,55
270,Female,38,50.85109202,Budget/Accounting Analyst III,n/a,Mass Customer,Yes,17,3071,VIC,Australia,10,1496.092521,660.7442857,38
271,Female,51,30.6593112,Financial Advisor,Financial Services,Mass Customer,No,4,4735,QLD,Australia,2,1600.66395,513.135,51
272,Female,22,34.35246188,Product Engineer,Retail,Mass Customer,Yes,1,2065,NSW,Australia,12,1599.66395,548.8671429,22
273,Male,54,58.49218791,Computer Systems Analyst IV,n/a,Mass Customer,No,19,3081,VIC,Australia,9,1543.66395,651.924,54
274,Female,66,45.08122901,Social Worker,Health,Mass Customer,Yes,14,3205,VIC,Australia,8,1599.41395,197.515,66
275,Male,7,66.23465366,VP Sales,Health,High Net Worth,No,13,2165,NSW,Australia,4,1598.092521,591.6685714,7
276,Female,47,31.54972216,,Financial Services,Mass Customer,No,22,3125,VIC,Australia,8,1605.330617,184.6583333,47
277,Female,69,65.66753038,VP Product Management,n/a,High Net Worth,No,15,4214,QLD,Australia,8,1565.66395,491.7825,69
278,Male,22,24.1962975,Executive Secretary,n/a,Affluent Customer,Yes,4,2030,NSW,Australia,12,1621.66395,827.16,22
279,Female,0,40.09492764,Web Designer I,Manufacturing,Mass Customer,No,11,2036,NSW,Australia,11,1596.830617,409.3216667,0
280,Male,15,26.55520161,Geologist I,n/a,Affluent Customer,Yes,5,2767,NSW,Australia,8,1505.754859,669.1390909,15
281,Female,51,48.80177695,Cost Accountant,Financial Services,High Net Worth,Yes,8,2798,NSW,Australia,6,1594.91395,558.4175,51
282,Male,82,31.95794133,VP Quality Control,Argiculture,High Net Worth,Yes,11,4211,QLD,Australia,5,1550.66395,312.075,82
283,Female,34,30.68396873,Assistant Manager,Retail,Mass Customer,No,2,4508,QLD,Australia,6,1548.66395,821.095,34
284,Male,38,35.50588654,Financial Analyst,Financial Services,High Net Worth,Yes,9,2032,NSW,Australia,11,1592.26395,650.284,38
285,Female,3,43.90314681,Community Outreach Specialist,Manufacturing,Mass Customer,No,12,2117,NSW,Australia,12,1591.997283,437.79,3
286,Male,99,32.1962975,Accounting Assistant II,Manufacturing,Affluent Customer,Yes,11,4551,QLD,Australia,7,1634.330617,579.0633333,99
287,Female,41,36.43739339,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,4,2765,NSW,Australia,8,,,41
288,Male,71,36.09492764,,Manufacturing,High Net Worth,No,9,3064,VIC,Australia,7,1597.41395,452.1825,71
289,Female,43,51.51410572,Clinical Specialist,Health,High Net Worth,No,10,2023,NSW,Australia,9,1549.96395,598.706,43
290,U,42,121.8428728,Senior Sales Associate,IT,Mass Customer,No,,2766,NSW,Australia,9,1498.86395,673.656,42
291,Female,63,49.9853386,Assistant Media Planner,Entertainment,Mass Customer,No,4,3810,VIC,Australia,5,1461.16395,302.505,63
292,Female,42,59.90040709,VP Product Management,n/a,Affluent Customer,Yes,9,4151,QLD,Australia,8,1590.66395,518.8,42
293,Male,80,31.83739339,Administrative Assistant III,Manufacturing,Mass Customer,Yes,20,2830,NSW,Australia,2,1507.86395,398.386,80
294,Male,39,62.55246188,Recruiting Manager,n/a,High Net Worth,No,5,3030,VIC,Australia,7,1618.949664,787.0957143,39
295,Female,64,56.80999613,Database Administrator II,n/a,Mass Customer,Yes,18,4812,QLD,Australia,6,1511.092521,648.5571429,64
296,Male,34,49.32506462,,Health,High Net Worth,Yes,17,2141,NSW,Australia,8,1586.330617,838.43,34
297,Female,33,62.48122901,Electrical Engineer,Manufacturing,High Net Worth,No,16,3810,VIC,Australia,7,1578.66395,899.795,33
298,Male,69,65.17985914,Engineer I,Manufacturing,High Net Worth,No,9,3029,VIC,Australia,8,1481.754859,573.8445455,69
299,Female,80,65.09492764,Budget/Accounting Analyst I,Financial Services,Mass Customer,Yes,7,2173,NSW,Australia,9,1580.521093,985.4171429,80
300,Male,88,65.32780435,Clinical Specialist,Health,Mass Customer,No,9,3199,VIC,Australia,9,1618.26395,695.18,88
301,Female,54,41.00999613,Developer IV,Manufacturing,High Net Worth,No,19,2320,NSW,Australia,7,1515.66395,44.855,54
302,Female,32,44.55246188,,Health,Mass Customer,No,13,4506,QLD,Australia,7,1683.66395,127.705,32
303,Female,59,47.16890024,Assistant Professor,Argiculture,Mass Customer,Yes,14,2516,NSW,Australia,9,1513.330617,1082.36,59
304,Male,36,52.55794133,VP Marketing,Manufacturing,Mass Customer,Yes,15,2035,NSW,Australia,11,1571.997283,309.4488889,36
305,Female,1,47.58259887,Financial Analyst,Financial Services,Mass Customer,No,11,2747,NSW,Australia,4,1572.235379,385.84,1
306,Male,19,48.20451668,Registered Nurse,Health,High Net Worth,No,18,3030,VIC,Australia,3,1502.16395,119.675,19
307,Male,55,37.15246188,Clinical Specialist,Health,Affluent Customer,Yes,12,3152,VIC,Australia,9,1591.53895,433.20125,55
308,Male,2,38.59903723,Database Administrator I,IT,High Net Worth,No,4,3340,VIC,Australia,5,1502.997283,681.035,2
309,Female,53,47.03739339,Clinical Specialist,Health,Mass Customer,Yes,21,3182,VIC,Australia,7,1518.16395,552.145,53
310,Female,0,36.66205092,Account Coordinator,Financial Services,Mass Customer,Yes,18,2450,NSW,Australia,9,1540.806807,677.7414286,0
311,Female,86,64.17711942,Internal Auditor,Health,High Net Worth,No,12,2227,NSW,Australia,10,1528.997283,675.7466667,86
312,Male,44,63.59355777,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6,2216,NSW,Australia,10,1496.66395,833.6183333,44
313,Male,70,33.8072564,Operator,Manufacturing,Mass Customer,Yes,13,3796,VIC,Australia,8,1482.16395,531.105,70
314,Female,27,59.14972216,Marketing Assistant,Retail,High Net Worth,Yes,5,3064,VIC,Australia,3,1526.16395,400.01875,27
315,Female,67,63.51136599,Chief Design Engineer,Manufacturing,Affluent Customer,No,12,3197,VIC,Australia,10,1554.775061,244.4566667,67
316,Female,72,45.37163997,Environmental Specialist,Manufacturing,Mass Customer,Yes,10,3064,VIC,Australia,7,1545.91395,539.6775,72
317,Female,26,47.67848928,Automation Specialist II,Entertainment,Mass Customer,Yes,14,2232,NSW,Australia,10,1507.66395,707.478,26
318,Female,21,52.41273586,Programmer III,Retail,Affluent Customer,Yes,18,2365,NSW,Australia,2,1540.66395,518.8828571,21
319,Female,32,50.01547558,,Retail,Mass Customer,Yes,14,2747,NSW,Australia,8,1615.06395,791.182,32
320,Male,19,24.66479065,Registered Nurse,Health,Mass Customer,No,4,4701,QLD,Australia,2,1503.96395,720.466,19
321,Female,58,48.08396873,Marketing Manager,n/a,Mass Customer,No,18,4503,QLD,Australia,5,1547.46395,401.236,58
322,Female,19,44.59903723,Research Associate,Financial Services,Mass Customer,Yes,11,4350,QLD,Australia,6,1584.91395,861.7975,19
323,Female,54,48.36616051,Senior Developer,Health,Mass Customer,Yes,7,4210,QLD,Australia,9,1577.330617,336.7883333,54
324,Male,97,35.18807832,Computer Systems Analyst I,IT,Mass Customer,Yes,15,2223,NSW,Australia,9,1622.86395,355.94,97
325,Female,98,50.05657147,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17,4122,QLD,Australia,8,1577.235379,899.75,98
326,Female,74,41.6593112,Help Desk Operator,Financial Services,Mass Customer,No,6,2515,NSW,Australia,10,1632.330617,400.4166667,74
327,Female,10,53.23191394,Design Engineer,Health,Mass Customer,No,12,4214,QLD,Australia,8,1532.86395,699.726,10
328,Female,87,30.50314681,Senior Developer,Manufacturing,Mass Customer,No,12,3437,VIC,Australia,8,1545.16395,294.725,87
329,Male,25,36.89492764,Account Representative IV,Entertainment,High Net Worth,Yes,12,3338,VIC,Australia,4,1580.66395,603.0016667,25
330,Male,78,62.37985914,Recruiting Manager,Manufacturing,High Net Worth,Yes,7,2203,NSW,Australia,9,1613.66395,882.8,78
331,Male,87,23.04561257,Desktop Support Technician,Health,Mass Customer,Yes,3,2088,NSW,Australia,8,1593.949664,849.3957143,87
332,Female,23,43.15520161,Registered Nurse,Health,High Net Worth,No,14,4226,QLD,Australia,8,1649.16395,119.675,23
333,Female,25,56.32780435,Sales Associate,Financial Services,Affluent Customer,Yes,8,4213,QLD,Australia,5,1550.806807,474.3,25
334,Female,71,22.39081805,Financial Advisor,Financial Services,Affluent Customer,Yes,3,3356,VIC,Australia,2,1532.330617,354.5983333,71
335,Female,20,38.48670846,Senior Editor,n/a,Affluent Customer,No,8,3223,VIC,Australia,6,1557.66395,228.495,20
336,Female,91,41.77163997,,Manufacturing,High Net Worth,No,3,3032,VIC,Australia,8,1557.86395,519.632,91
337,Female,67,42.01821531,Statistician IV,Argiculture,High Net Worth,Yes,12,3105,VIC,Australia,10,1553.16395,564.8033333,67
338,Female,33,63.60177695,,Health,Mass Customer,No,19,3101,VIC,Australia,12,1547.66395,334.8157143,33
339,Female,56,41.75794133,Human Resources Manager,Health,Mass Customer,No,12,2763,NSW,Australia,8,1530.26395,865.448,56
340,Male,39,48.20999613,,Argiculture,Mass Customer,Yes,17,2089,NSW,Australia,10,1569.66395,347.67,39
341,Male,10,45.13876325,GIS Technical Architect,Financial Services,Mass Customer,No,5,2759,NSW,Australia,8,1620.16395,477.54,10
342,Male,40,34.40177695,Programmer IV,Health,High Net Worth,No,2,2040,NSW,Australia,10,1539.66395,166.7875,40
343,Female,76,64.18259887,Recruiter,Property,Affluent Customer,No,13,2126,NSW,Australia,11,1633.78895,489.27,76
344,Female,91,48.24561257,,n/a,High Net Worth,Yes,4,2147,NSW,Australia,9,1491.108394,900.14,91
345,Female,74,32.68670846,Senior Sales Associate,Health,High Net Worth,Yes,17,2251,NSW,Australia,9,1587.378236,567.3514286,74
346,Male,68,40.58259887,Financial Analyst,Financial Services,Mass Customer,No,3,2155,NSW,Australia,10,1577.441728,713.4111111,68
347,Male,50,56.36616051,Marketing Manager,Financial Services,Mass Customer,No,9,2153,NSW,Australia,9,1564.378236,1189.481429,50
348,Male,20,40.94972216,Assistant Professor,Retail,Mass Customer,Yes,9,2768,NSW,Australia,10,1643.330617,345.3316667,20
349,Female,35,40.49766736,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4,3127,VIC,Australia,11,1646.66395,333.852,35
350,Female,47,43.84835229,Clinical Specialist,Health,Mass Customer,Yes,9,3087,VIC,Australia,9,1512.497283,168.1183333,47
351,Male,69,22.41273586,Pharmacist,Health,Mass Customer,Yes,2,3131,VIC,Australia,10,1414.66395,719.31,69
352,Male,12,42.2702701,Sales Representative,Retail,Mass Customer,No,4,4350,QLD,Australia,6,1555.66395,734.0666667,12
353,Female,9,41.01273586,Information Systems Manager,n/a,Mass Customer,No,3,3134,VIC,Australia,9,1609.754859,617.53,9
354,Female,87,40.88122901,Legal Assistant,Property,Mass Customer,No,9,2830,NSW,Australia,5,1531.330617,516.9533333,87
355,Female,97,42.37163997,Database Administrator II,Retail,Mass Customer,Yes,3,2193,NSW,Australia,8,1607.26395,532.55,97
356,Female,10,46.54698243,Librarian,Entertainment,High Net Worth,No,5,4055,QLD,Australia,3,1581.66395,471.6,10
357,Female,21,52.72506462,Director of Sales,n/a,Affluent Customer,No,18,3199,VIC,Australia,9,1529.66395,556.93625,21
358,Female,54,35.79355777,Accounting Assistant IV,n/a,Mass Customer,No,18,2170,NSW,Australia,9,1561.66395,702.995,54
359,Female,2,62.89218791,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,2322,NSW,Australia,4,1515.96395,292.176,2
360,Female,64,65.54972216,Staff Scientist,Property,Mass Customer,Yes,19,2530,NSW,Australia,7,1543.06395,1014.046,64
361,Female,59,22.53876325,Software Engineer IV,Health,Mass Customer,Yes,2,2075,NSW,Australia,11,1647.521093,489.7357143,59
362,Female,47,46.91136599,Software Engineer IV,Financial Services,High Net Worth,Yes,18,2340,NSW,Australia,7,1499.26395,294.608,47
363,Female,82,33.6072564,Project Manager,Retail,Mass Customer,Yes,7,2066,NSW,Australia,12,1543.66395,1576.361667,82
364,Female,96,45.04013312,Database Administrator III,Financial Services,Affluent Customer,No,11,4217,QLD,Australia,9,1504.830617,554.995,96
365,Female,98,45.30040709,VP Quality Control,Property,High Net Worth,No,15,4020,QLD,Australia,5,1588.806807,674.8628571,98
366,Female,7,67.78259887,Librarian,Entertainment,High Net Worth,No,19,2096,NSW,Australia,10,1618.16395,448.7833333,7
367,Female,93,36.65109202,Programmer II,Manufacturing,Mass Customer,Yes,12,2179,NSW,Australia,12,1559.66395,605.7416667,93
368,Female,32,34.87848928,,Financial Services,High Net Worth,No,6,4127,QLD,Australia,6,1517.886172,437.7477778,32
